word,tag
receiptsikila,en-kn
challenkatti,en-kn
reasonilva,en-kn
cookingayta,en-kn
cookmadu,en-kn
oniontandila,en-kn
maneloan,en-kn
unclebandru,en-kn
auntyilaa,en-kn
nimhome,en-kn
editmadi,en-kn
swpaedited,en-kn
downloadagala,en-kn
aduburning,en-kn
roastingagthide,en-kn
ruiningmadidru,en-kn
criketnoduda,en-kn
appide,en-kn
groomkade,en-kn
shopingagila,en-kn
morningmadthene,en-kn
sillyalva,en-kn
photokalsi,en-kn
seatsigbahuda,en-kn
joinagbedi,en-kn
percentageastu,en-kn
olescoring,en-kn
tumbanestrong,en-kn
paperyelli,en-kn
moviemugita,en-kn
doorhako,en-kn
brokentara,en-kn
phonemadthene,en-kn
cancelagide,en-kn
passageettu,en-kn
priceyestu,en-kn
deletemadu,en-kn
pleasebeda,en-kn
giftkodu,en-kn
swapaincrease,en-kn
rainbandidada,en-kn
fillmadu,en-kn
sendagthila,en-kn
sharemadu,en-kn
updatemadide,en-kn
slientidre,en-kn
problenalva,en-kn
datayavaga,en-kn
freshagu,en-kn
fractureagide,en-kn
comparemadikond,en-kn
heataytu,en-kn
reachade,en-kn
satifactionaytu,en-kn
backmadidae,en-kn
fundskodi,en-kn
mutualagi,en-kn
weekendaste,en-kn
iritateagute,en-kn
yenuuse,en-kn
dayshogute,en-kn
sameayta,en-kn
conveymadi,en-kn
videotegibeka,en-kn
stopmadu,en-kn
sorrybeda,en-kn
confeencemadidru,en-kn
fadeagide,en-kn
arrogantavun,en-kn
hintkodu,en-kn
curiousityagila,en-kn
madvefix,en-kn
doubtbantu,en-kn
adeproblem,en-kn
collectionkooda,en-kn
grandbarthiya,en-kn
couponkote,en-kn
shopmadidre,en-kn
freekodtara,en-kn
deliveryide,en-kn
sundayenila,en-kn
youtubenodidae,en-kn
superirute,en-kn
neatide,en-kn
cutekantira,en-kn
cropmadbeka,en-kn
clamagiri,en-kn
noisebarbeku,en-kn
hosacreation,en-kn
yellapregnent,en-kn
nammagenrations,en-kn
caremadbeda,en-kn
busirutala,en-kn
downmadi,en-kn
lockdownbeda,en-kn
fullbarthada,en-kn
nammadistrict,en-kn
newsunta,en-kn
mediamadidu,en-kn
functionittu,en-kn
completeaytu,en-kn
blockmadiidae,en-kn
reportmadbeka,en-kn
spamirbeku,en-kn
avalafriend,en-kn
bladebeku,en-kn
joinagu,en-kn
moneysiguta,en-kn
crashmadu,en-kn
waitmadu,en-kn
nalelast,en-kn
codesigute,en-kn
salaryadkudle,en-kn
numberhelu,en-kn
passbookide,en-kn
checkmadkoli,en-kn
typemadila,en-kn
seriousagbeda,en-kn
chikenbeku,en-kn
payagila,en-kn
supportmadu,en-kn
aytacoffee,en-kn
fishivatu,en-kn
wishmaduva,en-kn
busyirutene,en-kn
forkittu,en-kn
spoontago,en-kn
jolynodu,en-kn
dailynodthene,en-kn
washmadko,en-kn
padstago,en-kn
drawmadidya,en-kn
cuteideya,en-kn
hopekalkobeda,en-kn
singmadu,en-kn
hosastyle,en-kn
offlinavalu,en-kn
lovemocktailnodu,en-kn
batewash,en-kn
wasaytu,en-kn
projectmadta,en-kn
passaguta,en-kn
packmadae,en-kn
quitmadidae,en-kn
serialhalagi,en-kn
drugsjala,en-kn
crushankondae,en-kn
loveagirbeku,en-kn
loadagthila,en-kn
seriousvishaya,en-kn
nailstegibeku,en-kn
straightmadsu,en-kn
brushmadu,en-kn
enumatter,en-kn
boragute,en-kn
tipshelu,en-kn
currentkamba,en-kn
monnenight,en-kn
justivaga,en-kn
relatemadu,en-kn
entaspecial,en-kn
cookingkali,en-kn
mustroombeku,en-kn
hospitalhogu,en-kn
comedykiladhi,en-kn
madamjothe,en-kn
windowyella,en-kn
detolhaki,en-kn
sanitizemadi,en-kn
boysyelli,en-kn
jokemaduda,en-kn
nextorige,en-kn
scrollmadbeku,en-kn
normaltrara,en-kn
preparemadbeku,en-kn
slidesmadlike,en-kn
attendagbekaste,en-kn
luckirbeku,en-kn
selectagide,en-kn
siteali,en-kn
feedbacksigute,en-kn
praymadidae,en-kn
heightbeku,en-kn
heelshaku,en-kn
drakide,en-kn
goalsirbeku,en-kn
factalva,en-kn
entrykotiya,en-kn
nammagae,en-kn
extendmadtare,en-kn
oleboy,en-kn
thinkmadbeda,en-kn
feelagbeda,en-kn
noodlesbeku,en-kn
researchmadi,en-kn
firstkalsi,en-kn
hosapaint,en-kn
completemadisi,en-kn
yearsbekaitu,en-kn
paperhakisi,en-kn
deepagide,en-kn
storykelu,en-kn
aceptmadu,en-kn
safeagiru,en-kn
profilehakila,en-kn
requestbantu,en-kn
juicebeka,en-kn
followerjasti,en-kn
vegbeda,en-kn
nonvegbeku,en-kn
nivuveg,en-kn
aytudear,en-kn
hifibeku,en-kn
returnmadbeka,en-kn
schloravaru,en-kn
studentsyella,en-kn
schoolbeda,en-kn
collegemuchi,en-kn
grilsbeda,en-kn
stricknilsi,en-kn
regularmadi,en-kn
creativityide,en-kn
showmadu,en-kn
patnersikidre,en-kn
chatmadtane,en-kn
chatstinnu,en-kn
masalabeda,en-kn
entaapp,en-kn
copymadbedi,en-kn
modifymadu,en-kn
garentebarute,en-kn
proofbekala,en-kn
markirlila,en-kn
movieideya,en-kn
missagtare,en-kn
searchmadi,en-kn
setadmele,en-kn
nanamarriage,en-kn
actuallyirlila,en-kn
problemaytu,en-kn
addmadu,en-kn
subtractagala,en-kn
olleday,en-kn
dreamdina,en-kn
googlemadu,en-kn
halfirbeku,en-kn
ardaplate,en-kn
powerideya,en-kn
invitemadila,en-kn
tensionyake,en-kn
informationbandre,en-kn
ondaesticker,en-kn
sisterhage,en-kn
hosagirls,en-kn
nextbanni,en-kn
startagide,en-kn
missmadbedi,en-kn
tumbaclose,en-kn
mamjothe,en-kn
suggestmadidu,en-kn
positivebandide,en-kn
sikutesister,en-kn
urgentila,en-kn
tumbapositive,en-kn
casesbeku,en-kn
doctorsduddu,en-kn
universitykuda,en-kn
nanucheck,en-kn
paymadbeku,en-kn
mundaeuse,en-kn
regsitrationmadae,en-kn
useagute,en-kn
newsnodi,en-kn
tumbafast,en-kn
latemadbedi,en-kn
starevaga,en-kn
intrestila,en-kn
admitmadkoli,en-kn
cardstagoli,en-kn
calculatemadi,en-kn
decideagila,en-kn
extendagute,en-kn
lifeistene,en-kn
moneyitkond,en-kn
releasemadtare,en-kn
logonodi,en-kn
previoushegitu,en-kn
dragmadbedi,en-kn
boundaryhakidru,en-kn
reactionsbeku,en-kn
exciteagtare,en-kn
morningbega,en-kn
evaturaje,en-kn
workingdina,en-kn
hurtayta,en-kn
humbleagiru,en-kn
nextyavagadru,en-kn
semagirbeku,en-kn
augustali,en-kn
callilva,en-kn
nivuchange,en-kn
madilabrother,en-kn
anacondadali,en-kn
outputbandidae,en-kn
nivusenior,en-kn
secreteagi,en-kn
studentsilla,en-kn
githubali,en-kn
conceptsari,en-kn
colouragide,en-kn
opportunitysigala,en-kn
mamhatra,en-kn
jobbithene,en-kn
maintainmadu,en-kn
prioritysigala,en-kn
exeperincekelu,en-kn
examplekotu,en-kn
classificationmadi,en-kn
teachmadtara,en-kn
completeodhi,en-kn
monthali,en-kn
firstodi,en-kn
amelesend,en-kn
trymadbahuda,en-kn
frequencyali,en-kn
convert,en-kn
filekodthene,en-kn
textmadi,en-kn
istondudiscussion,en-kn
justavur,en-kn
amazonali,en-kn
centeryavudu,en-kn
sheetkodo,en-kn
announcemadtare,en-kn
datebandide,en-kn
nammagirl,en-kn
sisteryavudu,en-kn
firtstale,en-kn
busyyenu,en-kn
nextmadve,en-kn
newila,en-kn
planhoitu,en-kn
fellowshipilla,en-kn
membermadi,en-kn
suppernivu,en-kn
extendagide,en-kn
applymadi,en-kn
lastali,en-kn
younhidare,en-kn
madvesis,en-kn
yavagluready,en-kn
finishagide,en-kn
circularide,en-kn
murdermadidare,en-kn
newmadtare,en-kn
certificateilade,en-kn
okayhagadre,en-kn
webinaridre,en-kn
replynimdu,en-kn
appuntu,en-kn
waithakuva,en-kn
photoside,en-kn
hagenilasister,en-kn
urgentbandidare,en-kn
nannafriend,en-kn
collegeirudila,en-kn
undermadtare,en-kn
namgebetter,en-kn
zonealiide,en-kn
plaesemadikodi,en-kn
herotara,en-kn
andreboth,en-kn
persivemadi,en-kn
ilapain,en-kn
medicinetagoli,en-kn
sundayhoguva,en-kn
koothkondtension,en-kn
tensionmadbeda,en-kn
networkilante,en-kn
examagide,en-kn
nangeokay,en-kn
tablettagoli,en-kn
alsoninu,en-kn
laptophidkon,en-kn
samematre,en-kn
problemideya,en-kn
injectionmadisi,en-kn
everytimetagoli,en-kn
oniontinbardu,en-kn
chickenmadtare,en-kn
specialmadsi,en-kn
nangeperiods,en-kn
fullide,en-kn
avarudoctor,en-kn
missagide,en-kn
menstrualaytu,en-kn
offenseadu,en-kn
addmaduva,en-kn
tuesdayraja,en-kn
guideannu,en-kn
projectmadsi,en-kn
fixedbartade,en-kn
okayhegadru,en-kn
navefix,en-kn
freeidira,en-kn
nangeokay,en-kn
samenangu,en-kn
privatemadisi,en-kn
tuitionkodisi,en-kn
impositionkodtare,en-kn
besideside,en-kn
commnthakudila,en-kn
anywhereadru,en-kn
sickidare,en-kn
exactgotila,en-kn
reachagodu,en-kn
morningbeda,en-kn
gatehatra,en-kn
closeanta,en-kn
pleasantagide,en-kn
openirbeku,en-kn
nightiruta,en-kn
busstandolage,en-kn
purpleagide,en-kn
sareematrana,en-kn
kurthasbandre,en-kn
ninafriend,en-kn
friendanta,en-kn
nenusexy,en-kn
hotidale,en-kn
courseenaitu,en-kn
ivagacontact,en-kn
meetaaguva,en-kn
momsikidru,en-kn
hopeside,en-kn
instadali,en-kn
celltagoli,en-kn
editsmadi,en-kn
enjoyenta,en-kn
dresside,en-kn
purchasemadila,en-kn
swalpatop,en-kn
ganguntu,en-kn
busyirthade,en-kn
setagudila,en-kn
niceagide,en-kn
actuallyadu,en-kn
startagilila,en-kn
facenodi,en-kn
battleshidkond,en-kn
tiktokideya,en-kn
followmadthiya,en-kn
detetemadidu,en-kn
strongidare,en-kn
weakagthare,en-kn
privateagide,en-kn
strongirbeku,en-kn
physicalagi,en-kn
mirrormundae,en-kn
lunchmadi,en-kn
smilemadi,en-kn
cheesehakidare,en-kn
sweetjasthi,en-kn
salthaki,en-kn
jamoonchenagide,en-kn
moodsariilla,en-kn
classge,en-kn
memesmadtare,en-kn
trollmadu,en-kn
netsigudila,en-kn
almostali,en-kn
friendsilante,en-kn
happynanu,en-kn
supposedadu,en-kn
kissante,en-kn
carefullagirbeku,en-kn
nammabatch,en-kn
berebatch,en-kn
nannabrother,en-kn
degreemadidu,en-kn
avurastatus,en-kn
greatninu,en-kn
engagementaytu,en-kn
feedmadsi,en-kn
contactunta,en-kn
goodninu,en-kn
buildmadbeku,en-kn
imaginmadu,en-kn
overthinkmadbeda,en-kn
ningedoubt,en-kn
productkalsi,en-kn
photoshootmadsi,en-kn
bestninu,en-kn
rootalidae,en-kn
yaradrawing,en-kn
holeagide,en-kn
monneupdate,en-kn
membersidare,en-kn
videokalsi,en-kn
edaneserious,en-kn
fertileagide,en-kn
voiceyarudu,en-kn
unitalidea,en-kn
recordkalsi,en-kn
actingmadbedi,en-kn
vegitablestanni,en-kn
respondmadu,en-kn
pictureideya,en-kn
thammfree,en-kn
contactalirodu,en-kn
photoskalsu,en-kn
tripmadi,en-kn
driphakisuva,en-kn
babytara,en-kn
inocentagi,en-kn
takenante,en-kn
foodkodtara,en-kn
schoolali,en-kn
incomingide,en-kn
newshakbeku,en-kn
bosstara,en-kn
cooldrinksbeku,en-kn
avuligephoto,en-kn
chandapair,en-kn
smellchanda,en-kn
giftmadi,en-kn
puppybeku,en-kn
typingkelsa,en-kn
statusnodidaya,en-kn
sweetagide,en-kn
souragide,en-kn
coldaytante,en-kn
teachersbarli,en-kn
callmadbeka,en-kn
messagebanta,en-kn
updateaytane,en-kn
navuindians,en-kn
fancydu,en-kn
catsideya,en-kn
heymanga,en-kn
tokenizemadsi,en-kn
paperbardaita,en-kn
yesterdayhelidu,en-kn
modificationmadala,en-kn
formatesariila,en-kn
mailkalsu,en-kn
checkmadi,en-kn
sameante,en-kn
fallagide,en-kn
resultbanta,en-kn
yavagacollege,en-kn
shopirlila,en-kn
dreamskanbeda,en-kn
heroagbeku,en-kn
englishgotila,en-kn
languagebarudila,en-kn
cowbantu,en-kn
citybantu,en-kn
shoppingmaduva,en-kn
fillmadidira,en-kn
searchagthade,en-kn
workagudila,en-kn
sharpeide,en-kn
edgehogidae,en-kn
titlebaribeku,en-kn
conferenceyavaga,en-kn
chairshaki,en-kn
babyhidkoli,en-kn
lightingsmaduva,en-kn
wildagitu,en-kn
lionsbarute,en-kn
reviewmadtara,en-kn
comfatableirudila,en-kn
pleasemadbeda,en-kn
plateformadu,en-kn
execptmadidare,en-kn
toughtagute,en-kn
numbershuduki,en-kn
playaytu,en-kn
gamemugitu,en-kn
homechenagide,en-kn
bookmadsi,en-kn
letterbari,en-kn
paragraphsari,en-kn
yearsmuche,en-kn
countsbeku,en-kn
birthagidu,en-kn
bucketbeku,en-kn
fairagidira,en-kn
increasemadisbahudu,en-kn
bestagide,en-kn
figuresari,en-kn
deadlineaytu,en-kn
mixagide,en-kn
efforthakidi,en-kn
farirbahudu,en-kn
usebarudila,en-kn
lowagide,en-kn
samplebekitu,en-kn
modelaytu,en-kn
cakesiguta,en-kn
candletanni,en-kn
flowersideya,en-kn
roseista,en-kn
flipmadbedi,en-kn
rawbekitu,en-kn
chipssigbahuda,en-kn
choosemadi,en-kn
paymadbardu,en-kn
fakeadu,en-kn
realala,en-kn
timingside,en-kn
forwordmadu,en-kn
linkkalisu,en-kn
selfmadu,en-kn
registrationagida,en-kn
juicekudithiya,en-kn
assigmentayta,en-kn
barilikebor,en-kn
instalmentide,en-kn
loantago,en-kn
ideaide,en-kn
combinemadu,en-kn
tagmadisu,en-kn
ignoremadbeda,en-kn
perfectionila,en-kn
scootytago,en-kn
drivemadu,en-kn
activeirbardu,en-kn
onlineba,en-kn
clickagute,en-kn
loginmadi,en-kn
exambari,en-kn
penbeka,en-kn
pencilila,en-kn
erasemadi,en-kn
changeagidi,en-kn
actmadbeda,en-kn
potide,en-kn
pdfali,en-kn
foresthogu,en-kn
treebittu,en-kn
heavybisilu,en-kn
kiddingayta,en-kn
mentlegalu,en-kn
lossagide,en-kn
timesikila,en-kn
publishaytu,en-kn
wikinodu,en-kn
dictionaryali,en-kn
pythonkali,en-kn
keywordshaku,en-kn
taskaytu,en-kn
parameterhakila,en-kn
yaavagareturn,en-kn
worstagide,en-kn
snacksbeku,en-kn
soapila,en-kn
dialoghelu,en-kn
receivemadikoli,en-kn
puzzlemadi,en-kn
quarantineagidare,en-kn
healthbage,en-kn
skinchanda,en-kn
groupali,en-kn
groundhogi,en-kn
drivingmadthiya,en-kn
saribye,en-kn
importantala,en-kn
varietyagide,en-kn
bathmadila,en-kn
waterbeka,en-kn
likemadida,en-kn
fbideya,en-kn
nanupossessive,en-kn
constantagi,en-kn
creamshaki,en-kn
copymadila,en-kn
pastemadi,en-kn
banaytu,en-kn
superjodi,en-kn
temporarymadu,en-kn
smoothingmadidu,en-kn
shortagide,en-kn
idureason,en-kn
studentsila,en-kn
bollywoodista,en-kn
holidayila,en-kn
poreside,en-kn
shineagala,en-kn
agreementide,en-kn
hurtaytu,en-kn
findmadu,en-kn
possibilitykami,en-kn
prefixmaku,en-kn
permanentagute,en-kn
smallagide,en-kn
cubeirbahudu,en-kn
icetago,en-kn
spellingsari,en-kn
lefthogbeku,en-kn
bearduntu,en-kn
butterbekitu,en-kn
secureagide,en-kn
adressbekitu,en-kn
sleepali,en-kn
templeideya,en-kn
busirthada,en-kn
onlineilva,en-kn
modalustudy,en-kn
collegehoglike,en-kn
dailyirthada,en-kn
storyhelu,en-kn
mattertegibeda,en-kn
lastagbekadre,en-kn
settleadmele,en-kn
datenodu,en-kn
ammajolly,en-kn
teenageavuru,en-kn
believemadtare,en-kn
websariila,en-kn
divorceagtare,en-kn
happyagi,en-kn
familybere,en-kn
surehelthiya,en-kn
muttonmadi,en-kn
trillirute,en-kn
recentagi,en-kn
permissionsikuta,en-kn
agiantyaru,en-kn
startagute,en-kn
visasikila,en-kn
backali,en-kn
caseskami,en-kn
flightsiktu,en-kn
mentionmadu,en-kn
musichaki,en-kn
sucidemadbahudu,en-kn
hopesila,en-kn
memberala,en-kn
productbagge,en-kn
suddenbandh,en-kn
costlyidru,en-kn
promisegi,en-kn
focusmadi,en-kn
qualitybage,en-kn
guranteeila,en-kn
officeide,en-kn
localagide,en-kn
tenthaki,en-kn
winagide,en-kn
invitationiladae,en-kn
stadgeali,en-kn
chargemadu,en-kn
hesitatemadbedi,en-kn
disciplineagi,en-kn
gymhogi,en-kn
castehakbeku,en-kn
incomeastu,en-kn
hangaytu,en-kn
kadimepayment,en-kn
softirbeku,en-kn
cottontago,en-kn
teenagemahime,en-kn
performanceide,en-kn
smilingrani,en-kn
giltyagthide,en-kn
regretagbeda,en-kn
gamesadbku,en-kn
humanityila,en-kn
finalagi,en-kn
herobanda,en-kn
attackagute,en-kn
frustratedagide,en-kn
meetingide,en-kn
professionalagi,en-kn
sorrykeldae,en-kn
fatagide,en-kn
couplesbarthare,en-kn
coolertago,en-kn
waterkali,en-kn
spritebekitu,en-kn
dmmadu,en-kn
stonekotlu,en-kn
episodealidae,en-kn
flirtmadudu,en-kn
bisakibitre,en
preference,en
pos,en
nandan,name
degraded,en
emira,other
latchanamaave,other
features,en
edhuvhm,other
avaloda,kn
beautyaa,en-kn
irukkaanga,kn
aala,kn
adakka,kn
maaplaikki,kn
mathdlike,kn
kalthaithu,kn
dhrogam,kn
wont,en
lovede,en-kn
doverani,en-kn
refers,en
slipper,en
chamacha,kn
zang,other
ayta,kn
moviez,en
evaligae,kn
ellae,kn
beldhu,kn
thindhutelugu,kn
maduthala,kn
anthae,kn
maadidu,kn
usu,en
compination,en
loosing,en
loosukellam,other
ethukuda,kn
avne,kn
narayanan,name
vere,en
sece,en
koorg,en
residential,en
gowdaamind,en
bagar,other
ooooo,other
gtfo,other
ith,other
eth,other
apram,other
athuku,en
vanthinga,en
blady,en
rascal,en
peopleeee,en
videvarkonda,other
potunga,kn
piki,other
anukutunnapudu,other
cini,en
chaaaai,en
storiy,en
eagrly,en
biriyaniya,en
rite,en
armpit,en
varushathuku,other
apparam,kn
reshmeka,name
adtale,kn
chappal,kn
hoditivi,kn
thavirthu,other
idathilum,kn
cunning,en
corruption,en
namha,kn
marso,other
bhashene,kn
kadalil,kn
alai,other
ketkuthu,other
makalain,other
satham,other
awwww,en
apdilam,other
ppaaa,other
anger,kn
devrkonda,other
mookaya,kn
eruko,kn
ninachu,kn
panrathu,kn
edbidu,kn
yavudrali,kn
oddu,kn
kalustharo,kn
gothila,kn
awala,kn
hatredness,en
ennale,kn
thaayoligal,other
tamilnattai,other
oodagamoom,kn
idhungalukkellaam,kn
thunaiyaa,kn
kodumai,kn
nammala,kn
patthi,kn
mindalli,other
wordsbeku,en-kn
cityali,en-kn
sonnaa,name
enkasta,kn
ivangalai,other
thavira,kn
yaaraiyume,other
aadharippadhillai,other
tenunku,kn
appadipattavangalukku,kn
nammadala,kn
statela,en-kn
adoke,kn
ammanige,kn
megapower,en
herions,en
inthamathiri,kn
odane,kn
expressio,en
overt,en
saravanan,name
clueless,en
modernagi,en-kn
enlightening,en
criticism,en
necessary,en
combinemadi,en-kn
makeupli,en-kn
paduvaga,en
rakshitha,name
saami,name
sumneru,kn
paravagila,kn
pottra,kn
vendiyathuthaaan,kn
faults,en
decided,en
karnatakakke,kn
baare,kn
pratiyobba,kn
kaddadiganu,kn
adode,kn
biduvudilla,kn
tumb,kn
kodaginavalige,kn
tirboki,kn
brotherge,en-kn
kutttyyy,kn
pesnaalum,kn
yeaaanu,kn
koothadingala,kn
paakrathukunu,kn
answerge,en-kn
listmadi,en-kn
mixmadi,en-kn
venum,other
innamum,other
yena,kn
moodhevi,kn
letterge,en-kn
seiya,en
pannitom,en
shety,name
entering,en
karnatic,en
skilless,en
recollect,en
juzt,en
recycle,en
abusing,en
dingri,name
sumneru,kn
madhulu,kn
malhotra,other
excuse,en
kodlila,kn
oble,kn
janate,kn
bytidare,kn
droham,kn
tamizhan,en
mandann,kn
shz,en
tamashe,kn
madthilla,kn
madthidhira,kn
thtz,en
shd,en
anbedre,kn
irbek,kn
attacking,en
reads,en
space,en
dieing,en
hudukondu,kn
kuthidhiya,kn
inhuman,en
utmost,en
chandrasekharan,name
divyadharshini,name
gowdaif,en
wastely,en
ddnt,en
fullu,en
changlu,kn
avelege,kn
onlineali,en-kn
dailymadi,en-kn
undidre,kn
edlu,kn
madodru,kn
agidoye,kn
watever,en
abuse,en
ettrake,kn
cheat,en
elbekadru,kn
kottila,kn
adukku,kn
agadre,kn
thummba,kn
makalu,kn
idhare,kn
wateva,en
analysis,en
horoscope,en
spoked,en
hea,en
astrologer,en
treated,en
servant,en
opposing,en
sexually,en
literate,en
spk,en
avshyakate,kn
adbeku,kn
kalkond,kn
ningilla,kn
dhodh,kn
loosegal,en-kn
appan,kn
mathaddha,kn
mathadid,kn
hasaya,kn
anthavla,kn
asahya,kn
yaranthane,kn
gottila,kn
avaglinda,kn
nodtidini,kn
madkolama,kn
bartyalla,kn
disturb,en
entol,en
madthi,kn
andhe,kn
yesthu,kn
madudhre,kn
bejaragathe,kn
divyi,other
elu,kn
stinkingpants,en
gmail,en
formal,en
devarakondas,location
agovru,kn
purka,other
pakoda,kn
waala,other
hidiyod,kn
taakat,kn
agtavne,kn
ninbhava,kn
muchinkodu,kn
ivarunadru,kn
engagment,en
agthio,kn
kaythare,en
saythidare,kn
avrbagge,kn
kanarnatak,location
yuwa,kn
yakrappa,kn
urkothira,kn
attigi,kn
kelolla,kn
doctoravalu,en-kn
tonsali,en-kn
blueagide,en-kn
chose,en
fits,en
dumped,en
peeps,en
chooses,en
persnol,en
cheats,en
wipemadu,en-kn
mindsetsari,en-kn
gattimellaserial,en-kn
scenceista,en-kn
commitagtare,en-kn
snapideya,en-kn
notemadkondae,en-kn
recivemadila,en-kn
recipeideya,en-kn
appletara,en-kn
temperaturejasti,en-kn
hairstylebere,en-kn
haircutmadsu,en-kn
decorationmadi,en-kn
femalebeku,en-kn
salaryastu,en-kn
foundagila,en-kn
billmadi,en-kn
submitmadu,en-kn
casherirlila,en-kn
parkingyelli,en-kn
clinichaki,en-kn
exploremadi,en-kn
consultmadthene,en-kn
fresheradu,en-kn
kalibucket,en-kn
experiencebeku,en-kn
hiremadtara,en-kn
solutionila,en-kn
accessmadkoli,en-kn
glasshakisi,en-kn
keybeku,en-kn
